Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,15.5,197.5,1,0,1,21,3,66,57,213.238,214.952,191.667,17.5958,17.462,16.5022, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,404,195.5,1,0,1,60,5,120,29,226.167,231.983,226.067,23.23,22.6052,24.4278, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,79.5,194.5,1,0,1,28,3,70,29,205.857,208.143,196.393,22.1908,22.3403,22.3112, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,100,190.5,1,0,1,16,3,64,33,207.125,208.063,194.313,16.9408,17.1959,16.8813, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,311.5,187,1,0,1,32,4,78,36,222.469,225.219,214.594,24.9635,24.6164,24.9998, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,450.5,184,1,0,1,54,5,112,62,238.37,243.722,237.204,15.8926,15.0941,16.5544, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,97,172.5,1,0,1,38,4,68,43,218.289,219.711,206.079,26.8741,26.6883,26.5058, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,33,167,1,0,1,17,3,66,39,202.824,205.412,186.647,14.6564,14.3947,13.3714, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,168,165.5,1,0,1,16,3,68,34,207.188,209.125,195.25,18.4865,18.4602,18.362, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,413.75,164.25,1,0,1,36,4,94,38,230.694,235.222,228.472,19.3679,18.6338,19.8363, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,346,160,1,0,1,27,4,74,60,231.037,234.074,220.852,25.426,24.1755,23.7249, "2016-06-12 [上午4:27:58]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\9_337.png", 1,286,160,1,0,1,38,4,64,49,226.947,228.5,214.842,24.7165,23.9917,23.8468, "2016-06-12 [上午4:27:58]: no comment"
