Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,41.75,147.75,1,0,1,31,3,80,61,231.903,235.774,223.71,9.34094,10.3488,11.0489, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,351.5,145.5,1,0,1,30,3,78,56,228.1,231.8,219.2,19.573,18.9729,18.9859, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,432.5,149,1,0,1,168,8,140,96,244.232,249.548,245.69,11.9087,11.2329,13.2644, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,181.5,133.5,1,0,1,21,3,64,57,233.19,234.238,221.714,19.3605,19.1,19.2212, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,278.5,134,1,0,1,45,4,86,44,235.111,238.289,230.733,18.7542,18.6202,20.0046, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,231.5,132.5,1,0,1,21,3,68,50,224.143,225.905,212.19,21.448,21.2435,21.2828, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,417.5,133.5,1,0,1,89,6,130,96,244.449,249.64,245.348,11.5957,11.0842,12.7101, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,429.5,127,1,0,1,22,3,132,51,240.273,245.364,240.682,12.4423,11.7895,12.8567, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,401.5,127.5,1,0,1,24,3,100,43,235.625,239.833,233.917,18.8928,18.561,19.1519, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,190.5,126,1,0,1,23,3,68,59,227.957,230.043,214.826,19.303,19.0999,18.6504, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,385,124,1,0,1,51,5,120,44,237.627,242.902,237.863,17.397,16.9598,18.9793, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,297.5,120,1,0,1,42,4,64,81,238.762,240.429,226.19,18.3628,17.6764,17.4711, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,129,118.5,1,0,1,37,4,64,68,231.703,232.649,217.162,23.3339,23.2033,22.2088, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,339.75,118.75,1,0,1,54,4,100,36,232.574,236.759,231.185,20.9384,20.6081,21.8123, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,396.5,100,1,0,1,19,3,100,31,229.368,233.263,226.684,16.9579,16.5997,16.9738, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,404,95,1,0,1,21,3,100,51,238.714,243.429,236.857,10.6518,10.3532,10.5233, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,79.5,93,1,0,1,34,4,68,29,223.265,224.412,216.265,23.9223,23.7015,24.0464, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,274.5,74,1,0,1,60,5,96,28,231.817,235.433,230.333,20.5785,20.4674,22.5798, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,167,68.5,1,0,1,17,3,72,29,214.471,216.353,205.647,17.6207,17.6943,17.4529, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,333.5,62.5,1,0,1,19,3,80,70,244.789,246.895,240.632,10.6113,10.3296,10.6584, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,211,61,1,0,1,28,4,84,30,233.821,235.75,230.714,19.3732,19.0745,19.4814, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,222,60,1,0,1,21,3,60,42,226.619,227.476,215.571,18.1116,18.0786,17.6263, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,319.5,57.5,1,0,1,20,3,84,51,243.25,245.1,240.1,9.43727,9.04301,9.59011, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,300,55.5,1,0,1,32,4,120,46,242.094,245.969,241.969,14.0895,13.4586,13.9626, "2016-06-12 [上午4:27:29]: no comment"
"Z:\Documents\NTU_CKLab\ColonyCounterGroup\colony_algorithm_lab\colony-algorithm\data\4\8_327.png", 1,171.5,50.5,1,0,1,20,3,64,105,243.6,245,230.6,11.7722,11.373,11.2196, "2016-06-12 [上午4:27:29]: no comment"
